pints_sha,date_time,seed,kld,mean-ess
unknown-1619473962,2021-04-26T22:52:42,1619473962,0.0002931049481618,905.643800796964
unknown-1619473962,2021-04-26T22:52:42,1619473963,9.826767093867872e-05,889.6432690518666
unknown-1619473962,2021-04-26T22:52:42,1619473964,0.000210961311353,881.5574020797416
unknown-1619473962,2021-04-26T22:52:42,1619473965,0.0001211371880187,921.7931087524472
unknown-1619473962,2021-04-26T22:52:42,1619473966,5.476427662598482e-05,872.0888025900831
unknown-1619475316,2021-04-26T23:15:16,1619475316,0.0001717272201569,901.646734127528
unknown-1619475316,2021-04-26T23:15:16,1619475317,7.384025987389187e-05,890.592583948712
unknown-1619475316,2021-04-26T23:15:16,1619475318,0.0003742053419875,899.1819234802085
unknown-1619475316,2021-04-26T23:15:16,1619475319,0.0001021544465491,925.8522817089226
unknown-1619475316,2021-04-26T23:15:16,1619475320,0.0001279027307172,882.3846335384142
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:19:52,1619475592,5.5996672289504446e-05,913.7110501406772
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:19:52,1619475593,0.0002502553299426,918.5983928301854
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:19:52,1619475594,0.0001137735689091,880.219906690646
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:19:52,1619475595,0.0003197387455651,904.3478574735656
ac0bf23f22ab042ba95c41a5a8607f3bd69b238e,2021-04-26T22:19:52,1619475596,0.0001058154315018,928.6194843673009
e580c62bead03ab25bc5b4608470d48348c5197b,2021-05-04T08:53:50,1620118430,0.0001854243875665,897.8941478202075
e580c62bead03ab25bc5b4608470d48348c5197b,2021-05-04T08:53:50,1620118431,0.0002933909289342,923.9331959537324
e580c62bead03ab25bc5b4608470d48348c5197b,2021-05-04T08:53:50,1620118432,0.0002077416278105,933.9193290390546
e580c62bead03ab25bc5b4608470d48348c5197b,2021-05-04T08:53:50,1620118433,0.0001507056342651,935.8510921569472
e580c62bead03ab25bc5b4608470d48348c5197b,2021-05-04T08:53:50,1620118434,2.57589341821074e-05,915.168569451805
7a7d9abc5f3b9d23604ed4ed86869d723a7e125c,2021-05-04T13:05:39,1620133539,0.0002273978131936,900.3409552589771
7a7d9abc5f3b9d23604ed4ed86869d723a7e125c,2021-05-04T13:05:39,1620133540,0.0001879909101014,883.5115682316143
7a7d9abc5f3b9d23604ed4ed86869d723a7e125c,2021-05-04T13:05:39,1620133541,0.0001736917667909,874.2770665665381
7a7d9abc5f3b9d23604ed4ed86869d723a7e125c,2021-05-04T13:05:39,1620133542,0.0001264236411646,911.31063730349
7a7d9abc5f3b9d23604ed4ed86869d723a7e125c,2021-05-04T13:05:39,1620133543,0.0001037481903192,894.7156837781431
81436e0d890ec671c85042ada31997e4a8d698ab,2021-05-04T22:03:45,1620165825,0.0002806911095183,885.6230147252569
81436e0d890ec671c85042ada31997e4a8d698ab,2021-05-04T22:03:45,1620165826,0.0002712540033231,893.578549397881
81436e0d890ec671c85042ada31997e4a8d698ab,2021-05-04T22:03:45,1620165827,0.0001948600322527,932.7321864901844
81436e0d890ec671c85042ada31997e4a8d698ab,2021-05-04T22:03:45,1620165828,0.0002664279772588,920.7777467590588
81436e0d890ec671c85042ada31997e4a8d698ab,2021-05-04T22:03:45,1620165829,0.0001143945745476,880.8443056027393
8ae5c5f0b43300e11122c21219b5c1e6ed1cbe1b,2021-05-05T21:10:21,1620249021,0.0002097448145141,918.953473298444
8ae5c5f0b43300e11122c21219b5c1e6ed1cbe1b,2021-05-05T21:10:21,1620249022,7.678765313734459e-05,928.95482150113
8ae5c5f0b43300e11122c21219b5c1e6ed1cbe1b,2021-05-05T21:10:21,1620249023,5.631622951640658e-05,918.4668546406608
8ae5c5f0b43300e11122c21219b5c1e6ed1cbe1b,2021-05-05T21:10:21,1620249024,9.736238817126264e-05,884.2808458210766
8ae5c5f0b43300e11122c21219b5c1e6ed1cbe1b,2021-05-05T21:10:21,1620249025,3.410409375148582e-05,902.7706820438136
5eccd573b63d277773fed0fa665881540c9473f8,2021-05-25T09:18:56,1621934336,0.0004017973251297,909.4828177899212
5eccd573b63d277773fed0fa665881540c9473f8,2021-05-25T09:18:56,1621934337,0.0002125800036676,885.014401969905
5eccd573b63d277773fed0fa665881540c9473f8,2021-05-25T09:18:56,1621934338,0.0002876453387345,912.976091534468
5eccd573b63d277773fed0fa665881540c9473f8,2021-05-25T09:18:56,1621934339,0.000320942365138,904.34168876721
5eccd573b63d277773fed0fa665881540c9473f8,2021-05-25T09:18:56,1621934340,0.0001633982484354,903.0998680266392
20adc1606b3de5a4db130ec01125d193c1ae60fa,2021-05-28T19:28:45,1622230125,6.302216079023815e-05,918.2482041170292
20adc1606b3de5a4db130ec01125d193c1ae60fa,2021-05-28T19:28:45,1622230126,8.953643982745341e-05,942.124284292245
20adc1606b3de5a4db130ec01125d193c1ae60fa,2021-05-28T19:28:45,1622230127,0.0002135321116913,905.004102399696
20adc1606b3de5a4db130ec01125d193c1ae60fa,2021-05-28T19:28:45,1622230128,0.0003590517632359,919.3798014679694
20adc1606b3de5a4db130ec01125d193c1ae60fa,2021-05-28T19:28:45,1622230129,0.0001608475272294,915.6358955150964
de66391a0aeefc70d83069434213a6179695d346,2021-05-31T13:38:41,1622468321,0.0002066521381198,898.3204315396406
de66391a0aeefc70d83069434213a6179695d346,2021-05-31T13:38:41,1622468322,0.0001004713418384,896.5371634758261
de66391a0aeefc70d83069434213a6179695d346,2021-05-31T13:38:41,1622468323,9.641593211662248e-05,877.4301106332841
de66391a0aeefc70d83069434213a6179695d346,2021-05-31T13:38:41,1622468324,0.000145759066797,929.6616774103708
de66391a0aeefc70d83069434213a6179695d346,2021-05-31T13:38:41,1622468325,0.0001618753060743,925.3579116405978
d55f7d2e9653b0244fdcbdbdd422da4366371b6a,2021-08-10T04:18:18,1628569098,0.000158736107765,923.6078736245807
d55f7d2e9653b0244fdcbdbdd422da4366371b6a,2021-08-10T04:18:18,1628569099,9.672138879257552e-05,935.752150727319
d55f7d2e9653b0244fdcbdbdd422da4366371b6a,2021-08-10T04:18:18,1628569100,0.0002444971077026,896.6885042274829
d55f7d2e9653b0244fdcbdbdd422da4366371b6a,2021-08-10T04:18:18,1628569101,0.0001146967140208,909.2474331911496
d55f7d2e9653b0244fdcbdbdd422da4366371b6a,2021-08-10T04:18:18,1628569102,0.000208166038577,924.4494140557812
494574ff235c370ccddb6b15d5884311210a2d70,2021-08-10T09:53:42,1628589222,0.0002231178870091,901.2764593460546
494574ff235c370ccddb6b15d5884311210a2d70,2021-08-10T09:53:42,1628589223,0.0002703216194495,927.733026288574
494574ff235c370ccddb6b15d5884311210a2d70,2021-08-10T09:53:42,1628589224,0.0001395092960636,895.4911610640689
494574ff235c370ccddb6b15d5884311210a2d70,2021-08-10T09:53:42,1628589225,2.3440157460363764e-05,894.7738471983041
494574ff235c370ccddb6b15d5884311210a2d70,2021-08-10T09:53:42,1628589226,8.670328031801233e-05,889.8652078231046
aa55906844a5b5fa041b5e87210a8c21790e9a0c,2021-08-10T13:30:59,1628602259,0.0001649426089005,915.8094578626984
aa55906844a5b5fa041b5e87210a8c21790e9a0c,2021-08-10T13:30:59,1628602260,2.534883988247749e-05,923.5718434493226
aa55906844a5b5fa041b5e87210a8c21790e9a0c,2021-08-10T13:30:59,1628602261,8.028732623155399e-05,902.1894290257184
aa55906844a5b5fa041b5e87210a8c21790e9a0c,2021-08-10T13:30:59,1628602262,0.0002959839936256,915.0823056486064
aa55906844a5b5fa041b5e87210a8c21790e9a0c,2021-08-10T13:30:59,1628602263,0.0005034712173854,907.5563558010696
6212de2aee99981ce47007893be1b0394dbad88a,2021-08-10T13:50:17,1628603417,0.00015416701544590516,918.6473765286258
6212de2aee99981ce47007893be1b0394dbad88a,2021-08-10T13:50:17,1628603418,0.00045681320721646657,897.5405947856018
6212de2aee99981ce47007893be1b0394dbad88a,2021-08-10T13:50:17,1628603419,0.00027417518255301587,925.5274270245584
6212de2aee99981ce47007893be1b0394dbad88a,2021-08-10T13:50:17,1628603420,8.318102955207074e-05,948.2728816960087
6212de2aee99981ce47007893be1b0394dbad88a,2021-08-10T13:50:17,1628603421,9.881651741516784e-05,903.8418960891055
